,comm_1
2898,235395147
2899,2478740644
2900,337388834
2901,4491225202
2902,163291558
2903,254368320
2904,895427219262230529
2905,170083151
2906,862396653109694464
2907,186895623
2908,1663502167
2909,326983844
2910,374279644
2911,151212865
2912,1273761976070615041
2913,709941414830993409
2914,160191238
2915,339659551
2916,188936191
2917,2355502147
2918,1218145993562230786
2919,941369008338677761
2920,303464900
2921,811642144733667330
2922,19608892
2923,1576363154
2924,2198255803
2925,1122668568171163648
2926,732592885334482944
2927,1071113294
2928,117293154
2929,1117161439305900032
2930,323355037
2931,3057638821
2932,1238870466649108481
2933,290652546
2934,4868155870
2935,3397526561
2936,158741389
2937,239567844
2938,1641005204
2939,3590352574
2940,772594520978489345
2941,168787730
2942,1629193591
2943,1220823961971429382
2944,1070849746187812864
2945,1258842478163230721
2946,703994168
2947,551025527
2948,711710889657962496
2949,2872872449
2950,936774490503176192
2951,1189584182
2952,1314289344551751683
2953,1266054652140888070
2954,318163138
2955,912458243502432258
2956,204414826
2957,272120543
2958,1080654319005896709
2959,164239798
2960,4833880438
2961,4498816109
2962,570003908
2963,1258901442125090818
2964,3411172191
2965,782278040059510784
2966,993602145235755010
2967,2180160501
2968,49016005
2969,579068492
2970,6969452
2971,3426271569
2972,36175685
2973,4638739156
2974,461516046
2975,1293198597874491393
2976,713344475725176832
2977,96191961
2978,208696168
2979,253367014
2980,1094966021465751553
2981,345191254
2982,802266409858461696
2983,512649257
2984,849265590
2985,371328137
2986,329338949
2987,965434327315206145
2988,1121162624346013696
2989,1118062572
2990,97720041
2991,1071125272739659776
2992,2539316350
2993,1066463184880631809
2994,4269204976
2995,1925097456
2996,1074382378108403718
2997,1319330746390241280
2998,1142653307925729280
2999,1428638126
3000,4537884082
3001,1229753782046732288
3002,1149415262220967937
3003,2419737762
3004,812466437298262016
3005,1098941104060317696
3006,564969145
3007,1102557009449230336
3008,4410983477
3009,151929451
3010,2805670938
3011,2338128633
3012,517721181
3013,4860070559
3014,28190201
3015,3450061
3016,180769515
3017,1037299117846921216
3018,150322396
3019,714943183118077952
3020,567293673
3021,1091819760269099015
3022,3680974288
3023,599699421
3024,211326067
3025,7790952
3026,40878742
3027,1634147678
3028,3354882316
3029,711774912
3030,123754782
3031,148226406
3032,209275918
3033,88281655
3034,61067280
3035,799043046
3036,1093228214690959363
3037,1088144136119742466
3038,1211371890062712832
3039,1049881003840421889
3040,926326141
3041,970777200
3042,1080085459232088064
3043,1065353441881526273
3044,716272414
3045,1041299771560882177
3046,1077250059589304320
3047,179686348
3048,190138516
3049,185518411
3050,148752676
3051,103912705
3052,122063921
3053,188976630
3054,1334662117518151680
3055,1189481259938078720
3056,394692588
3057,281790554
3058,741117354
3059,1198249677382127621
3060,922887363650637825
3061,4846225031
3062,1342106661926948864
3063,941410579071291394
3064,1092415339
3065,1101642770547204096
3066,792831961387728896
3067,848489304
3068,1245333067713175553
3069,426720086
3070,820828701659189248
3071,2554646831
3072,1599168342
3073,1118362494152716293
3074,208677536
3075,377695889
3076,50340154
3077,953771867273297920
3078,114798724
3079,2470114597
3080,44323581
3081,816189338
3082,1229579508044455937
3083,167380046
3084,1289318973763461120
3085,338773261
3086,4709202197
3087,1166876139459162114
3088,81859738
3089,18587715
3090,586088550
3091,824692280799952896
3092,1081612748
3093,39254933
3094,1226098340804407297
3095,1358821313872351234
3096,267439490
3097,1346335695426695171
3098,1188188197261627393
3099,4196448585
3100,1248654621628825601
3101,127552808
3102,1598350321
3103,2627600063
3104,122427276
3105,208912739
3106,4258300600
3107,217397505
3108,1710363024
3109,1634073974
3110,177819325
3111,124349537
3112,1941468943
3113,1052264387350843394
3114,127991688
3115,491687252
3116,2810473974
3117,1144732377819811843
3118,1013591674457649154
3119,1164603175762051077
3120,872516218565144580
3121,2166641746
3122,147957685
3123,1194927674826903552
3124,188581369
3125,611993190
3126,1353358555391385600
3127,184616936
3128,1070723948898324481
3129,1283837267161821184
3130,839244108040372226
3131,171139798
3132,1660587536
3133,1073328260044476416
3134,106505606
3135,19163172
3136,1282375555892105216
3137,2707560671
3138,2493437168
3139,3417945833
3140,893598566
3141,2962605695
3142,812439608583745536
3143,1372252292
3144,4551709877
3145,2470372500
3146,1918607276
3147,794824418
3148,349426168
3149,150655052
3150,3013856031
3151,949548330
3152,822284386485866496
3153,1113217114524065792
3154,932058905798168576
3155,719529771193999361
3156,901492480079785985
3157,1017564148069208064
3158,622389534
3159,1354075647501606913
3160,573063947
3161,1237881529872920576
3162,1143347340255928321
3163,2795992997
3164,855618457492213761
3165,2367440712
3166,2683635760
3167,1175385410576498688
3168,416389548
3169,953238959827628032
3170,872361355
3171,2262950187
3172,755537431882002433
3173,1325764537937768450
3174,3259504181
3175,557436156
3176,1291715568257642501
3177,154225598
3178,844758563708809216
3179,3398234404
3180,1317538069638270976
3181,135481768
3182,102280459
3183,599832376
3184,757653948
3185,776523125731233793
3186,37311476
3187,1190279587281997827
3188,149595417
3189,2735227173
3190,1254810011240402945
3191,2756534173
3192,269154469
3193,264784582
3194,929726635
3195,1185595466664370176
3196,1543213681
3197,180282285
3198,46577442
3199,258649846
3200,1216237909675778048
3201,366317039
3202,908973199
3203,796084346730020870
3204,4855039763
3205,1072631422236745729
3206,1321412384
3207,1149844420541464576
3208,4231313260
3209,769001851027161088
3210,1537885308
3211,110468150
3212,148120297
3213,154087465
3214,2183282057
3215,883980642685505536
3216,257619002
3217,406196908
3218,3130980442
3219,3215216950
3220,1318193394976493569
3221,1638319430
3222,881951556706369536
3223,703768568
3224,879816482368172033
3225,1002340367751106561
3226,932436882667048960
3227,1163462081284382722
3228,889593375871164417
3229,233283745
3230,294196618
3231,109402285
3232,848525933380341760
3233,1342944775
3234,342708897
3235,889448978584129536
3236,1175451111777624066
3237,729483486
3238,1267925704689291267
3239,4757409927
3240,718118661567942664
3241,187774007
3242,1055283801184788480
3243,1322878973232271361
3244,772463128609251329
3245,115660898
3246,743848123676655616
3247,101047126
3248,429414986
3249,739901962288824320
3250,2963332929
3251,732304428162764802
3252,113415672
3253,18980088
3254,1074293736455192576
3255,304725739
3256,202674135
3257,1318196397309648896
3258,1088614723808038913
3259,151088518
3260,185070530
3261,2456253096
3262,157525270
3263,1116128720685813760
3264,1147312644904407045
3265,251312880
3266,1126521098
3267,183039535
3268,294933622
3269,176277507
3270,342243766
3271,105232424
3272,878839370622652416
3273,178489796
3274,441832632
3275,618063806
3276,1007748321858015233
3277,366603311
3278,944901194106982400
3279,128968644
3280,2885325089
3281,1231257889945391104
3282,615623697
3283,140506376
3284,802557447852396544
3285,187633896
3286,248512639
3287,893644028155240449
3288,4717805369
3289,189681351
3290,474536044
3291,282743536
3292,3137418832
3293,1244407363588820992
3294,785237276896989184
3295,1252974842
3296,3686635875
3297,393285785
3298,1193782036189847554
3299,1027254488
3300,3539434576
3301,134247014
3302,39237092
3303,339456458
3304,485213192
3305,4730629229
3306,157073309
3307,955182380658118660
3308,1045373905588899841
3309,1154487090
3310,57126357
3311,339291877
3312,401132961
3313,4197328487
3314,196751281
3315,1242570976719777798
3316,983436221157388288
3317,2358621703
3318,125069588
3319,2885055390
3320,2677167472
3321,1199236028
3322,3885882688
3323,201517006
3324,1942212912
3325,956492476289863680
3326,32193526
3327,1167387571200110592
3328,1195664871700025346
3329,208667444
3330,892210932583215105
3331,206805133
3332,1565605044
3333,3002855571
3334,228207052
3335,1320502597451735041
3336,1304170695426019330
3337,168930765
3338,1109116844
3339,1209184278002765824
3340,141632044
3341,253782972
3342,840677917797539842
3343,127967503
3344,809595147734413312
3345,14150079
3346,267505636
3347,1041125573236535296
3348,175185277
3349,843890998228992000
3350,207262095
3351,943102867354812416
3352,160811341
3353,186900540
3354,1118288982247342080
3355,121159806
3356,619530601
3357,1528687339
3358,148749882
3359,106244004
3360,148579108
3361,815615054
3362,512582851
3363,397281777
3364,972261502005768195
3365,2788297011
3366,1295419630765387777
3367,1955336053
3368,1549212204
3369,181968089
3370,258941579
3371,338425310
3372,206508396
3373,188589124
3374,1156268521346805760
3375,2450116513
3376,1281379175300046848
3377,1053743475966074881
3378,173161966
3379,63387154
3380,1157989458
3381,1244240479
3382,360804245
3383,18191631
3384,1213165225
3385,734418502770135040
3386,1337656790
3387,180759786
3388,1342067071
3389,913443752064294912
3390,187495266
3391,1266812235931885569
3392,2150191540
3393,42704750
3394,702277429
3395,498099230
3396,1187882277042348033
3397,156056618
3398,508795925
3399,158207015
3400,836810941
3401,4433462836
3402,1139012005
3403,243420606
3404,2157478725
3405,341884274
3406,130590539
3407,1188815826
3408,373063362
3409,3994453337
3410,157851378
3411,179358958
3412,1028073660127608842
3413,180976750
3414,571479766
3415,1130141397431062533
3416,1294051362922274816
3417,1162347054443704320
3418,4761175936
3419,877742169972461573
3420,328676490
3421,2178199621
3422,4726819287
3423,1183950171949936640
3424,2995213379
3425,161723690
3426,1030475580419043328
3427,4421211
3428,708017221080059904
3429,1457612034
3430,580200412
3431,802928956596961280
3432,108140345
3433,1129598502
3434,2441071865
3435,852330883
3436,219830723
3437,1371080864
3438,211003878
3439,1594041422
3440,441003091
3441,466137696
3442,170551836
3443,179134850
3444,1516545506
3445,529783452
3446,872889288618364929
3447,1019596865808019456
3448,2262849073
3449,1023260048053743616
3450,271966310
3451,1250237364007571456
3452,3393036365
3453,560133706
3454,17105179
3455,192166307
3456,55339958
3457,1656123612
3458,19809476
3459,4486588942
3460,1732436408
3461,2433217600
3462,188395700
3463,4728027207
3464,95063856
3465,205088752
3466,3600120742
3467,1157772574593626112
3468,2754991108
3469,118129468
3470,2419327148
3471,1498412718
3472,115469095
3473,1187158962933776384
3474,1079415445252460544
3475,196342207
3476,1319481720060641281
3477,1122574846121132032
3478,198132647
3479,1178784281822408705
3480,861917090814582784
3481,176975606
3482,1290504805933371395
3483,136985435
3484,552944497
3485,615480715
3486,3074119110
3487,4861550391
3488,4830190606
3489,745603835159261184
3490,2585692510
3491,1407977004
3492,143540753
3493,1185655421530456070
3494,109940398
3495,57918051
3496,523951502
3497,631274714
3498,145665804
3499,1316210318847225857
3500,3130703182
3501,190494265
3502,2945261
3503,186615490
3504,2448270075
3505,417228679
3506,392449722
3507,185520967
3508,175849744
3509,271714997
3510,309343703
3511,4229598682
3512,249940290
3513,820803668446445568
3514,910614017441435655
3515,1243265094538203137
3516,1296152035398754304
3517,1547353945
3518,1039855880
3519,407126960
3520,1608345426
3521,242124701
3522,2940293674
3523,2431972032
3524,1485858877
3525,1279912195992608768
3526,108516077
3527,1123748834042052609
3528,838910895589838848
3529,1171945239004831744
3530,1009684643703066624
3531,115445385
3532,1379310157
3533,1217334256898363392
3534,968171147648032768
3535,4259667088
3536,4213802169
3537,88798454
3538,233282576
3539,722477323161890816
3540,828160566669803520
3541,277717219
3542,701373881999826944
3543,996098707
3544,267910043
3545,3115332111
3546,864900399786057728
3547,889200697698385924
3548,1049008096906043392
3549,989630785165709313
3550,1335645133333815304
3551,1045148905514692608
3552,119027391
3553,1025477800831213569
3554,1260242021031317505
3555,1250564390149140481
3556,254569107
3557,1247502946742538241
3558,739501809383952384
3559,1194827718296326144
3560,1168014745368223744
3561,201521186
3562,1171824208021721090
3563,2885670251
3564,1019078586899288064
3565,783675546634948608
3566,2358909822
3567,1543389895
3568,164063462
3569,186570446
3570,358532636
3571,1294765378527166465
3572,4846733463
3573,720468266548924416
3574,1296930730140991488
3575,2367206749
3576,437923831
3577,4258573799
3578,839485135900839937
3579,1180685075505123338
3580,1022135092028866563
3581,1240233169108033536
3582,883322402
3583,1228827138
3584,2420974958
3585,509251966
3586,2327179201
3587,469473656
3588,150415030
3589,277460986
3590,188961683
3591,578676784
3592,924038077940666368
3593,38276937
3594,545390487
3595,1321500808647790595
3596,101148643
3597,618223630
3598,1172094693334749184
3599,621591226
3600,1245554991055679489
3601,525497702
3602,473469317
3603,211233455
3604,848286031707348992
3605,82238845
3606,2826994034
3607,241241738
3608,64890214
3609,1149122046363885568
3610,178447958
3611,1072141208447791115
3612,239401867
3613,156875375
3614,1181367713974964226
3615,89998488
3616,303583072
3617,1378295832
3618,73792154
3619,2860259904
3620,1007271763032584193
3621,196866815
3622,135508277
3623,150662751
3624,2930781862
3625,144700299
3626,2953215700
3627,150406742
3628,252605344
3629,1286835169769525249
3630,454607556
3631,1267210958100987904
3632,1302411519863513089
3633,1193651009228333057
3634,1473276367
3635,3366215633
3636,721182994606768128
3637,255284288
3638,474949437
3639,450414163
3640,152505634
3641,429372192
3642,161497051
3643,126432261
3644,796828516688003073
3645,3225628457
3646,1169620189836697600
3647,204442157
3648,3161754767
3649,3170445873
3650,4861186108
3651,1250454896895279104
3652,2305739503
3653,254268511
3654,182175555
3655,212905523
3656,1354180596436754443
3657,1194504745131663360
3658,1219336231860998144
3659,3187839785
3660,248207098
3661,2986571019
3662,3142550494
3663,190374160
3664,633183128
3665,1257853752343777280
3666,1897519646
3667,1417923006
3668,1684254168
3669,905588213225545728
3670,1189376547016380416
3671,169637367
3672,4649825961
3673,4842955390
3674,555560649
3675,325991792
3676,4928583970
3677,762346332
3678,476716299
3679,2290990874
3680,335671750
3681,179285849
3682,37218678
3683,342414266
3684,131067727
3685,35839931
3686,594809093
3687,1013777875554709504
3688,52247080
3689,262157214
3690,230031681
3691,169610669
3692,1255347170
3693,4843951390
3694,726043918907875328
3695,1136447223628271622
3696,937766247592325120
3697,878026283275497472
3698,208602041
3699,558650243
3700,113233371
3701,728645812247498754
3702,1370327316
3703,78024157
3704,888398644147257344
3705,1351621913446141953
3706,69779913
3707,1343155806
3708,282891856
3709,43410639
3710,2771336662
3711,38193722
3712,2948307736
3713,880548677814808576
3714,2243015353
3715,1202388477058469888
3716,259330994
3717,62404244
3718,1283583499178475526
3719,1085637430219337728
3720,862429659274805248
3721,1192949166
3722,319258203
3723,191698882
3724,1293322147
3725,170173621
3726,1242109910235701254
3727,1065481304
3728,3049421509
3729,901908772490276865
3730,3404787694
3731,1084466958475673600
3732,1471993045
3733,472959699
3734,158517384
3735,1526180274
3736,880916982899638277
3737,3437394118
3738,1140378048807784449
3739,144344150
3740,579362417
3741,1035581470134489089
3742,618636006
3743,1308878591329996800
3744,1162550165116477440
3745,2701106364
3746,4705175250
3747,523443923
3748,301858289
3749,2208777577
3750,1279543161547902983
3751,4276675173
3752,188528087
3753,498053451
3754,151634961
3755,624098823
3756,1348284479920627712
3757,1248447444666462213
3758,57328871
3759,700660006
3760,4056168555
3761,950527316945526784
3762,1344338982
3763,1141202780
3764,256571264
3765,1356650631398883332
3766,769338072265875456
3767,2189481835
3768,1262375787891744775
3769,1320646281274994690
3770,598031186
3771,190350834
3772,954763081
3773,1269818754692796417
3774,171761870
3775,137903824
3776,4189328128
3777,2190509481
3778,49626533
3779,1139639298
3780,2607374373
3781,2752951375
3782,763218172036120576
3783,942508231930327041
3784,162591747
3785,531234653
3786,4837626771
3787,242328459
3788,1328420488868147201
3789,83143978
3790,899416592215404546
3791,1223255584927076352
3792,143008399
3793,2923758148
3794,4459888222
3795,1962644767
3796,3005779293
3797,1260679291836207106
3798,727069705043861504
3799,991121640007364613
3800,336117114
3801,2425593576
3802,42329282
3803,1253125098778898432
3804,189354522
3805,295314662
3806,81828783
3807,333561775
3808,1085702531987267584
3809,157523545
3810,182319576
3811,732717476073639937
3812,210951137
3813,2236568400
3814,198873355
3815,2355372266
3816,186626227
3817,1217621658393026561
3818,1173738230
3819,306550705
3820,545600649
3821,182126884
3822,269855545
3823,1134434172
3824,1188105757
3825,158232439
3826,630445294
3827,107225460
3828,176605247
3829,1075996211629445120
3830,2375877338
3831,3034546175
3832,1273024684469243906
3833,722040018
3834,179711725
3835,208660665
3836,360981981
3837,1663742358
3838,1256941741
3839,2437546340
3840,1424028751
3841,3380535261
3842,3772999575
3843,753627015639629825
3844,327157344
3845,4777699763
3846,955955172227862528
3847,1202926598720278528
3848,1080962852926746625
3849,825648036294557696
3850,79258451
3851,1223723330315915271
3852,483255593
3853,2424631146
3854,66260862
3855,345156634
3856,2554914156
3857,260783052
3858,186693898
3859,751520414262779904
3860,4158434535
3861,2876677318
3862,478802462
3863,1363247653824438275
3864,385442766
3865,451153298
3866,1334574929291960320
3867,515541451
3868,1017582821479723008
3869,1331636004399296522
3870,1308506930235805696
3871,1199674874731646976
3872,1080650724953018368
3873,1186050000431792129
3874,1288166805895294976
3875,220740596
3876,1015304686340116480
3877,194704727
3878,130999274
3879,1012051103008124929
3880,1961086614
3881,2861077990
3882,2895126807
3883,137000487
3884,175922988
3885,172403652
3886,4406204896
3887,133399291
3888,1284076777208512512
3889,1182460775081922560
3890,2234888678
3891,752396401804533761
3892,1307663848812486663
3893,703752380861571072
3894,827927437
3895,573439937
3896,1336327666220167168
3897,3345599062
3898,1181555722838056961
3899,2431317414
3900,264818312
3901,197183903
3902,1344394565294432256
3903,512546508
3904,481771044
3905,586857611
3906,1347992505208492032
3907,1033791055
3908,96630305
3909,1153835075135561734
3910,494321543
3911,181627839
3912,317343655
3913,3359462823
3914,1344038606776770573
3915,196791855
3916,905259073817456640
3917,201037903
3918,844242597250060289
3919,4470624815
3920,796807787351277568
3921,884244797145448448
3922,1403566514
3923,96786093
3924,2488328856
3925,3349155334
3926,515851310
3927,173185274
3928,1119449043304943616
3929,754126138272776194
3930,168335614
3931,147682931
3932,4227525286
3933,1194987479243333632
3934,710028757
3935,888746710670946304
3936,1259653757794729984
3937,169554925
3938,1189354678632566785
3939,72672425
3940,1160893964205088769
3941,741345507147165696
3942,220017876
3943,1096049338541842438
3944,135989736
3945,1084866425024643072
3946,1275959853236850689
3947,761708622393008128
3948,894228809792315392
3949,226770952
3950,1156894072604364800
3951,140194818
3952,187712983
3953,34604229
3954,184898913
3955,1256753151216168965
3956,134931459
3957,150475631
3958,4648182148
3959,596576023
3960,77733916
3961,2949211329
3962,816234772443840512
3963,4855223835
3964,170218345
3965,801863805751988224
3966,490436570
3967,2329111671
3968,1279778853574115328
3969,489742420
3970,817745568
3971,3222970443
3972,186804694
3973,2342401957
3974,8705572
3975,191056112
3976,1188115993291296775
3977,2591284562
3978,1339677371201441792
3979,1280140935540727815
3980,521877693
3981,269609700
3982,1204238669869129728
3983,4888660258
3984,3741324202
3985,1362428486716112897
3986,1188879510470610949
3987,3148608361
3988,126792025
3989,975142045923803137
3990,473808536
3991,1173652489
3992,1192090486510686215
3993,159490990
3994,374117272
3995,1629334381
3996,841783402726580225
3997,703611363206234114
3998,48018389
3999,50383985
4000,1584465643
4001,187641771
4002,64776179
4003,194771734
4004,308603319
4005,1925291216
4006,136418331
4007,75843603
4008,159143152
4009,1261410359879053312
4010,214621718
4011,1253762900738654221
4012,194330653
4013,226730707
4014,150045978
4015,334342857
4016,277247559
4017,383815233
4018,1265778198899568647
4019,197291550
4020,1138078724430147587
4021,990956551
4022,1613079096
4023,131673241
4024,142088876
4025,487073712
4026,364666679
4027,74721799
4028,884202332120109056
4029,1184645374503464960
4030,72893702
4031,4197644356
4032,939933146056941573
4033,781672188625690624
4034,1234547847846125568
4035,2869489972
4036,369823774
4037,329373627
4038,216092177
4039,944659241633288203
4040,1292710872
4041,1370363099853766662
4042,197182198
4043,3297975034
4044,136327135
4045,829699392
4046,1211799899508891648
4047,2972254487
4048,740659323991396352
4049,1394966850
4050,1212094962055049216
4051,847535367569985537
4052,1381596998
4053,1361643714377039878
4054,1118228443
4055,161409999
4056,47168974
4057,1299018303344717825
4058,22265193
4059,1218301508850192385
4060,159922726
4061,7671542
4062,1122229988558766081
4063,812353606171131904
4064,142739166
4065,153373867
4066,198978628
4067,1316013607226732551
4068,336331432
4069,125966570
4070,153649174
4071,630635760
4072,1155184822605819904
4073,154233651
4074,2413642003
4075,1315684263325507586
4076,1018145038633664512
4077,1096508084455907329
4078,1463962374
4079,1200491745957548033
4080,1241480407658434560
4081,1032929849449635840
4082,550443274
4083,234936389
4084,318050854
4085,305344070
4086,259247559
4087,1135765904
4088,1332039758
4089,129982584
4090,339124761
4091,605844711
4092,1905846552
4093,240537876
4094,2361667458
4095,1217197817313271810
4096,167098309
4097,1200183035653763077
4098,1306584364780630016
4099,1152215144493146112
4100,1010997495256813568
4101,1222339694
4102,759781529895657472
4103,792145524
4104,1221470323884818434
4105,1002610072088993793
4106,927651160160456706
4107,556056364
4108,1356691148249702409
4109,1242653918888427525
4110,186576775
4111,147745945
4112,77261404
4113,51291522
4114,321627107
4115,2756867551
4116,596017379
4117,389007843
4118,120237517
4119,251680163
4120,1042330418576596994
4121,1061414648686227456
4122,180184306
4123,1186445277789655040
4124,145353886
4125,760283410900328448
4126,146067314
4127,235941292
4128,156037859
4129,1040253131903459328
4130,1188194467808985089
4131,1011384179840385025
4132,3296113477
4133,293206946
4134,107605108
4135,301468754
4136,24846230
4137,604652965
4138,140559112
4139,37096159
4140,322391671
4141,298829987
4142,204886886
4143,7941262
4144,1215986249040900096
4145,125392883
4146,178454532
4147,192363392
4148,1272292574301245447
4149,189158570
4150,126617861
4151,1141917993754124288
4152,266415072
4153,2320976503
4154,37758139
4155,248392470
4156,353064317
4157,742771314201624577
4158,625952932
4159,760500877220319232
4160,127958558
4161,1283398232559833088
4162,632299153
4163,1135649316008353797
4164,4690567100
4165,1283217508019970048
4166,4691042239
4167,4505616767
4168,148020253
4169,210802991
4170,189887380
4171,1156284681672900608
4172,419968309
4173,1197973825792724992
4174,1132571947349499904
4175,767399665
4176,1406821044
4177,133759006
4178,169100037
4179,195383002
4180,1189236650351702016
4181,1372374849121890306
4182,3306040653
4183,134596543
4184,1553866404
4185,905428406455689216
4186,819608204065800192
4187,165600943
4188,415560628
4189,1074405248465285120
4190,334881222
4191,865939940
4192,4187827947
4193,1200941821330952193
4194,1369314804452761608
4195,1362466802845048834
4196,1350806618276036612
4197,117278484
4198,491413674
4199,3133762225
4200,403432280
4201,3192966597
4202,1327976454504800259
4203,583875852
4204,700068108
4205,261447088
4206,186815397
4207,151534695
4208,1076532395636076545
4209,765690786
4210,1049320750732206082
4211,1294742052022951937
4212,181739789
4213,147676138
4214,2216157636
4215,155669017
4216,282035279
4217,143123233
4218,325690637
4219,140114848
4220,449412376
4221,1285084668581285888
4222,578574284
4223,328196618
4224,136706767
4225,67493438
4226,179707318
4227,1149674154163154945
4228,134111164
4229,197893257
4230,139769984
4231,128678288
4232,278284180
4233,158886240
4234,108291789
4235,291690318
4236,460733731
4237,4625781136
4238,149645588
4239,89319031
4240,419578720
4241,911584430485118977
4242,3232388818
4243,270681720
4244,1317694545711202304
4245,1253907697352802305
4246,737748907153883136
4247,1242834704870584320
4248,975794365321932800
4249,2415978607
4250,319295957
4251,1092414868152565760
4252,1088625761764995072
4253,166990862
4254,1061998018214457344
4255,360230196
4256,723689256938541057
4257,2554730222
4258,1454555190
4259,2801113918
4260,99017367
4261,277025517
4262,217630960
4263,952920589
4264,1098928825713520646
4265,71009257
4266,1730667439
4267,53485506
4268,855454070
4269,807988081718689792
4270,1259280078292295681
4271,2416376876
4272,1172600122577956864
4273,4498404381
4274,142397824
4275,1149483014952509440
4276,2904226445
4277,3370203149
4278,69376237
4279,952608255443898369
4280,38060435
4281,246607956
4282,1317634087042076672
4283,856924116
4284,768543999464509441
4285,41032276
4286,487722732
4287,2678141046
4288,1350879153252425731
4289,1008790212636479489
4290,920754871409827841
4291,1306239086655672323
4292,151741709
4293,42097354
4294,2152275342
4295,746839283126968320
4296,13053492
4297,1302799272145027073
4298,173704306
4299,893547771030097920
4300,920620404552724481
4301,724516251247190016
4302,3376891702
4303,359585623
4304,461655938
4305,904169669988421632
4306,155373480
4307,1047856898
4308,1112805434656780288
4309,933885478847352832
4310,147408388
4311,89854131
4312,1266692491614588929
4313,340684933
4314,4749429393
4315,16672021
4316,482239145
4317,284047640
4318,2719749279
4319,140529078
4320,1398166676
4321,1214661793
4322,275028283
4323,1611203822
4324,1316913848687919104
4325,3165161980
4326,1262963077
4327,2683367654
4328,266119453
4329,2471349656
4330,3045650828
4331,28579128
4332,1357966351
4333,2389856510
4334,863188477193707520
4335,23050203
4336,783865884804775936
4337,478096032
4338,733802054322376707
4339,318832003
4340,3033772564
4341,62410282
4342,23719107
4343,111741470
4344,146620823
4345,988542048415383552
4346,4809940162
4347,1129913656521707521
4348,2825270140
4349,893887299108425728
4350,856180001389019138
4351,242343862
4352,710298064813223937
4353,210419904
4354,1048804517406560256
4355,2820504040
4356,170557871
4357,3027450279
4358,1282087700934340611
4359,1352440252565245954
4360,55468726
4361,1139559092
4362,3993998915
4363,984087072435769344
4364,554570699
4365,294411705
4366,319928293
4367,278270871
4368,1324618586388910080
4369,242625296
4370,1167196416
4371,869545709481201667
4372,419943380
4373,157560917
4374,753728690845061121
4375,572902742
4376,216106179
4377,775521159060267008
4378,53820901
4379,1276707065050824704
4380,250443272
4381,857975486655365121
4382,307999656
4383,1355528076785029124
4384,1244380603987959808
4385,936371950783549441
4386,567495657
4387,170144166
4388,1185659613276004352
4389,738526767661649920
4390,310418658
4391,550476836
4392,583052859
4393,2331251798
4394,51671126
4395,917945914802745345
4396,1344756281240858627
4397,763808739472371712
4398,4342115733
4399,831143402611707905
4400,3384469000
4401,4160545157
4402,145741959
4403,1915408536
4404,283718500
4405,98761388
4406,569539724
4407,336059071
4408,2500349617
4409,67229075
4410,1232188498515505152
4411,1032651813886066688
4412,869553308721184769
4413,1289619392
4414,716665549942571008
4415,1208081218195087360
4416,99348268
4417,1369690733574316034
4418,811424048
4419,396989150
4420,193280369
4421,145466503
4422,56962423
4423,201565414
4424,1168233803787251714
4425,709179032206708736
4426,138184383
4427,1319147111213109249
4428,1341934022918811649
4429,94808628
4430,554626836
4431,130215393
4432,1386455966
4433,305416366
4434,1418136042
4435,944737234309341184
4436,1326321621683089410
4437,2680537824
4438,2824024553
4439,1025042705246838784
4440,730899477654081537
4441,2358605920
4442,1335673621960921091
4443,2624267721
4444,154980560
4445,327120324
4446,1070640741741981696
4447,179596600
4448,1236688057543393281
4449,1291605559108612096
4450,1266144706838368256
4451,1342452249491079169
4452,2858606275
4453,713673247
4454,3437084579
4455,102855322
4456,876949913866731520
4457,2540915268
4458,868817197
4459,888241315493814277
4460,1277999094
4461,3710106989
4462,130354549
4463,946127545099005952
4464,140822223
4465,1891655984
4466,206778115
4467,294905883
4468,213129679
4469,902225102
4470,739558621063876608
4471,575239311
4472,129489629
4473,1370191267355836418
4474,4561044795
4475,901905246192066561
4476,159697386
4477,86150422
4478,1351325143998619655
4479,1134980660156915713
4480,741763948375113728
4481,1209013521956122626
4482,1050168083778871302
4483,187173329
4484,1046401091422818304
4485,1276111296208023553
4486,1328993572469739521
4487,2172290234
4488,1352303230756282369
4489,4852078414
4490,742152854039859200
4491,1237083228655288322
4492,2353760573
4493,980617607350030336
4494,108865216
4495,824801433379811328
4496,1016204690
4497,1082616627496173569
4498,283762641
4499,206487991
4500,1052323930839633920
4501,942090497367199745
4502,1253662436755898374
4503,2254989393
4504,179527759
4505,432944194
4506,1155283361033805824
4507,184237858
4508,867232352
4509,3031696796
4510,260481701
4511,1663350523
4512,839554172274020355
4513,193212813
4514,1336361429281214465
4515,2836414883
4516,2163842593
4517,928705625445556225
4518,972215348996034560
4519,781871113211092992
4520,1183822235619991552
4521,155322693
4522,1096940893150633984
4523,1246047954265346052
4524,1493616596
4525,893079726134353922
4526,975403380096069632
4527,610057122
4528,1370482376564965382
4529,1218876858
4530,3418714978
4531,2359704761
4532,225145116
4533,1326052218
4534,486949519
4535,196420069
4536,231076163
4537,67380772
4538,1220387042858872832
4539,1219219926759755777
4540,2324061439
4541,2482666340
4542,1073269774531129344
4543,903937493539725312
4544,134596606
4545,2332162021
4546,180086022
4547,4703039364
4548,1235617356283547649
4549,2613803826
4550,1356072719322853376
4551,1255934362199240710
4552,1206673885187444738
4553,2238143395
4554,265418081
